localized_slugs,phone,additional_ids,name,logo,location,,id,type,additional_slugs,slug,cooperative
"{'de': 'alnatura-bio-super-markt-buelach', 'it': 'alnatura-bio-super-markt-buelach', 'fr': 'alnatura-bio-super-markt-buelach'}",044 864 40 20,['0150394_1214'],Alnatura Bio Super Markt Bülach,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.5399111, 'lat': 47.5209742}, 'zip': '8180', 'country': 'CH', 'address': 'Bahnhofstrasse 28', 'city': 'Bülach', 'address2': ''}",,150394,alna,['alnatura-bio-supermarkt-buelach'],alnatura-bio-super-markt-buelach,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-limmatplatz', 'it': 'alnatura-bio-super-markt-limmatplatz', 'fr': 'alnatura-bio-super-markt-limmatplatz'}",058 563 55 90,[],Alnatura Bio Super Markt Limmatplatz,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.53111, 'lat': 47.38453}, 'zip': '8005', 'country': 'CH', 'address': 'Limmatplatz 4-6', 'city': 'Zürich', 'address2': ''}",,150374,alna,[],alnatura-bio-super-markt-limmatplatz,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-luzern', 'it': 'alnatura-bio-super-markt-luzern', 'fr': 'alnatura-bio-super-markt-luzern'}",058 563 55 70,[],Alnatura Bio Super Markt Luzern,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.3083917, 'lat': 47.0544369}, 'zip': '6004', 'country': 'CH', 'address': 'Hertensteinstrasse 40', 'city': 'Luzern', 'address2': ''}",,150341,alna,[],alnatura-bio-super-markt-luzern,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-metalli-zug', 'it': 'alnatura-bio-super-markt-metalli-zug', 'fr': 'alnatura-bio-super-markt-metalli-zug'}",058 563 49 10,[],Alnatura Bio Super Markt Metalli Zug,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.517689, 'lat': 47.1725892}, 'zip': '6300', 'country': 'CH', 'address': 'Baarerstrasse 22', 'city': 'Zug', 'address2': ''}",,150383,alna,['alnatura-bio-supermarkt-metalli-zug'],alnatura-bio-super-markt-metalli-zug,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-niederdorf', 'it': 'alnatura-bio-super-markt-niederdorf', 'fr': 'alnatura-bio-super-markt-niederdorf'}",058 543 95 60,[],Alnatura Bio Super Markt Niederdorf,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.5440268, 'lat': 47.3744048}, 'zip': '8001', 'country': 'CH', 'address': 'Mühlegasse 11', 'city': 'Zürich', 'address2': ''}",,150342,alna,[],alnatura-bio-super-markt-niederdorf,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-oerlikon', 'it': 'alnatura-bio-super-markt-oerlikon', 'fr': 'alnatura-bio-super-markt-oerlikon'}",058 563 50 35,['0150395_428'],Alnatura Bio Super Markt Oerlikon,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.543878, 'lat': 47.4087478}, 'zip': '8050', 'country': 'CH', 'address': 'Baumackerstrasse 35', 'city': 'Zürich-Oerlikon', 'address2': ''}",,150395,alna,['alnatura-bio-supermarkt-oerlikon'],alnatura-bio-super-markt-oerlikon,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-solothurn', 'it': 'alnatura-bio-super-markt-solothurn', 'fr': 'alnatura-bio-super-markt-solothurn'}",058 563 43 70,['0150376_1114'],Alnatura Bio Super Markt Solothurn,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 7.536333, 'lat': 47.20708}, 'zip': '4500', 'country': 'CH', 'address': 'Hauptgasse 28', 'city': 'Solothurn', 'address2': ''}",,150376,alna,[],alnatura-bio-super-markt-solothurn,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-st-gallen', 'it': 'alnatura-bio-super-markt-st-gallen', 'fr': 'alnatura-bio-super-markt-st-gallen'}",058 563 49 20,['0150392_1116'],Alnatura Bio Super Markt St. Gallen,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 9.370891, 'lat': 47.422413}, 'zip': '9001', 'country': 'CH', 'address': 'St. Leonhard-Strasse 33', 'city': 'St. Gallen', 'address2': ''}",,150392,alna,[],alnatura-bio-super-markt-st-gallen,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-uster', 'it': 'alnatura-bio-super-markt-uster', 'fr': 'alnatura-bio-super-markt-uster'}",058 563 26 90,[],Alnatura Bio Super Markt Uster,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.7155557, 'lat': 47.3498692}, 'zip': '8610', 'country': 'CH', 'address': 'Zürichstrasse 20', 'city': 'Uster', 'address2': ''}",,150396,alna,[],alnatura-bio-super-markt-uster,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-winterthur-grueze', 'it': 'alnatura-bio-super-markt-winterthur-grueze', 'fr': 'alnatura-bio-super-markt-winterthur-grueze'}",058 563 50 20,['0150389_429'],Alnatura Bio Super Markt Winterthur-Grüze,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.7533556, 'lat': 47.4967661}, 'zip': '8400', 'country': 'CH', 'address': 'Industriestrasse 11', 'city': 'Winterthur', 'address2': ''}",,150389,alna,"['alnatura-bio-supermarkt-winterthur', 'alnatura-bio-super-markt-winterthur', 'alnatura-bio-super-markt-winterthur-industriestrasse']",alnatura-bio-super-markt-winterthur-grueze,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-zuerich-hb-sihlquai', 'it': 'alnatura-bio-super-markt-zuerich-hb-sihlquai', 'fr': 'alnatura-bio-super-markt-zuerich-hb-sihlquai'}",058 563 54 00,[],Alnatura Bio Super Markt Zürich HB - Sihlquai,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.535889, 'lat': 47.3786818}, 'zip': '8001', 'country': 'CH', 'address': 'Sihlquai', 'city': 'Zürich', 'address2': ''}",,150373,alna,[],alnatura-bio-super-markt-zuerich-hb-sihlquai,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-zuerich-city', 'it': 'alnatura-bio-super-markt-zuerich-city', 'fr': 'alnatura-bio-super-markt-zuerich-city'}",044 210 26 80,['0150382_622'],Alnatura Bio Super Markt Zürich-City,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.5361463, 'lat': 47.3752669}, 'zip': '8001', 'country': 'CH', 'address': 'Löwenstrasse 31', 'city': 'Zürich', 'address2': ''}",,150382,alna,['alnatura-bio-supermarkt-zuerich-city'],alnatura-bio-super-markt-zuerich-city,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alnatura-bio-super-markt-zuerich-hoengg', 'it': 'alnatura-bio-super-markt-zuerich-hoengg', 'fr': 'alnatura-bio-super-markt-zuerich-hoengg'}",044 340 04 83,['0150380_623'],Alnatura Bio Super Markt Zürich-Höngg,"{'small': '//image.migros.ch/filialen/50x50/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'stack': '//image.migros.ch/filialen/{stack}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'original': '//image.migros.ch/filialen/original/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'large': '//image.migros.ch/filialen/600x400/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png', 'medium': '//image.migros.ch/filialen/200x200/214658317a8c6b36acbab9b37c599af0e7790125/alna-de.png'}","{'geo': {'lon': 8.4982339, 'lat': 47.4032754}, 'zip': '8049', 'country': 'CH', 'address': 'Kappenbühlweg 5', 'city': 'Zürich', 'address2': ''}",,150380,alna,['alnatura-bio-supermarkt-zuerich-hoengg'],alnatura-bio-super-markt-zuerich-hoengg,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'alpnach-outlet', 'it': 'alpnach-outlet', 'fr': 'alpnach-outlet'}",041 672 54 60,[],Alpnach Outlet,"{'small': '//image.migros.ch/filialen/50x50/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'stack': '//image.migros.ch/filialen/{stack}/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'original': '//image.migros.ch/filialen/original/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'large': '//image.migros.ch/filialen/600x400/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'medium': '//image.migros.ch/filialen/200x200/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png'}","{'geo': {'lon': 8.2762082, 'lat': 46.9341853}, 'zip': '6055', 'country': 'CH', 'address': 'Untere Gründlistrasse 21', 'city': 'Alpnach Dorf', 'address2': ''}",,76060,spez,['outlet-alpnach'],alpnach-outlet,"{'name': 'Luzern', 'id': 'gmlu', 'url': 'https://www.migros.ch/de/genossenschaften/migros-luzern.html'}"
"{'de': 'altdorf', 'it': 'altdorf', 'fr': 'altdorf'}",041 870 25 25,['0073990_745'],Altdorf,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 8.6416105, 'lat': 46.8796664}, 'zip': '6460', 'country': 'CH', 'address': 'Gitschenstrasse 14', 'city': 'Altdorf', 'address2': ''}",,73990,m,[],altdorf,"{'name': 'Luzern', 'id': 'gmlu', 'url': 'https://www.migros.ch/de/genossenschaften/migros-luzern.html'}"
"{'de': 'altdorf-2', 'it': 'altdorf-2', 'fr': 'altdorf-2'}",041 870 33 18,[],Altdorf,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 8.626639, 'lat': 46.8962178}, 'zip': '6460', 'country': 'CH', 'address': 'Flüelerstrasse 154', 'city': 'Altdorf UR', 'address2': ''}",,4797125,mgls,[],altdorf-2,
"{'de': 'altstaetten-sg', 'it': 'altstaetten-sg', 'fr': 'altstaetten-sg'}",058 712 72 40,['0090415_931'],Altstätten SG,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 9.5377008, 'lat': 47.3771836}, 'zip': '9450', 'country': 'CH', 'address': 'Stossstrasse 2', 'city': 'Altstätten SG', 'address2': ''}",,90415,mm,[],altstaetten-sg,"{'name': 'Ostschweiz', 'id': 'gmos', 'url': 'https://www.migros.ch/de/genossenschaften/migros-ostschweiz.html'}"
"{'de': 'amriswil', 'it': 'amriswil', 'fr': 'amriswil'}",058 712 61 00,['0090419_897'],Amriswil,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 9.297961, 'lat': 47.54671}, 'zip': '8580', 'country': 'CH', 'address': 'Rütistrasse 10a', 'city': 'Amriswil', 'address2': ''}",,90420,mm,[],amriswil,"{'name': 'Ostschweiz', 'id': 'gmos', 'url': 'https://www.migros.ch/de/genossenschaften/migros-ostschweiz.html'}"
"{'de': 'amriswil-2', 'it': 'amriswil-2', 'fr': 'amriswil-2'}",071 411 68 28,[],Amriswil,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 9.2727591, 'lat': 47.5448552}, 'zip': '8580', 'country': 'CH', 'address': 'Weinfelderstrasse 130', 'city': 'Amriswil', 'address2': ''}",,4797156,mgls,[],amriswil-2,
