GMDNAME,KTNAME,LAT_CNTR,LONG_CNTR,HEIGHT_CNTR,BEVDICHTE_SQKM_ 2019,AUSLAENDER_ANTEIL_2019,ALTERSVERTEILUNG_ANTEIL_0_19_ 2019,ALTERSVERTEILUNG_ANTEIL_20_64_ 2019,ALTERSVERTEILUNG_ANTEIL_65PLUS_ 2019,PRIVATHAUSHALTE_2019,DURCHSCH_HAUSHALTSGROESSE_2019,GESAMTFLAECHE_ SQKM_2016,LANDWIRTSCHAFTSFLAECHE_ANTEIL_2004/09,WALD_GEHOELZE_ANTEIL_2004/09,UNPRODUKTIVE_FLAECHE_ANTEIL_2004/09,BESCHAEFTIGTE_TOTAL_2018,BESCHAEFTIGTE_ERSTERSEKTOR_2018,BESCHAEFTIGTE_ZWEITERRSEKTOR_2018,BESCHAEFTIGTE_DRITTERSEKTOR_2018,ARBEITSSTAETTEN_TOTAL_2018,ARBEITSSTAETTEN_ERSTERSEKTOR_2018,ARBEITSSTAETTEN_ZWEITERSEKTOR_2018,ARBEITSSTAETTEN_DRITTERSEKTOR_2018,NEUWOHNUNGEN_PRO_1000_2018,SOZAILHILFEQUOTE_2019,WAEHLERANTEIL_FDP_2019,WAEHLERANTEIL_CVP_2019,WAEHLERANTEIL_SP_2019,WAEHLERANTEIL_SVP_2019,WAEHLERANTEIL_EVP_CSP_2019,WAEHLERANTEIL_GLP_2019,WAEHLERANTEIL_BDP_2019,WAEHLERANTEIL_PDA_SOL_2019,WAEHLERANTEIL_GPS_2019,WAEHLERANTEIL_KLEINERECHTSPARTEIN_2019,AVG_INCOME_PRO_STEUERPFLPERSON,STEUERBARES_EINKOMMEN_GEMEINDE,ANZAHL_FAHRZEUGE,ANZAHL_HALTESTELLEN_OV,Anzahl Filialen Coop,Anzahl Filialen Migros,Anzahl Filialen Denner,Anzahl Filialen Spar
Anwil,Basel-Landschaft,47.4509973363223,7.94116564476025,642.615529274568,140.0,6.329113924,22.06148282,61.30198915,16.63652803,225,2.444444444,3.95,63.45177665,27.15736041,1.269035533,117.0,49.0,4.0,64.0,47.0,15.0,4.0,28.0,3.514938489,,8.967001435,2.43902439,11.11908178,30.12912482,13.98852224,7.173601148,1.147776184,,25.03586801,,70576.923076923,15.5975,336.99999996942927,4,0,0,0,0
Appenzell,Appenzell Innerrhoden,47.3309199540775,9.41006112675208,826.258732599206,342.2985782,19.92038768,18.22429907,60.93804084,20.83766009,2494,2.250200481,16.88,65.87677725,21.56398104,1.007109005,4733.0,177.0,1550.0,3006.0,788.0,83.0,124.0,581.0,6.197280083,2.23,,64.23982869,9.689507495,25.64239829,,,,,,,74836.089672914,203.629,5769.999999693468,9,1,1,1,1
Aranno,Ticino,46.0172446865006,8.87061892992206,782.238421541639,145.1737452,11.17021277,21.27659574,61.17021277,17.55319149,156,2.41025641,2.59,3.921568628,88.23529412,0.0,,17.0,,28.0,,,,14.0,0.0,,15.53191489,15.10638298,16.27659574,7.234042553,,1.382978723,,0.0,24.36170213,15.21276596,78152.777777778,11.254,217.00000004123,6,0,0,0,0
Arbaz,Valais,46.2728089883279,7.38416099469753,1195.98555143736,67.70670827,15.3609831,17.43471582,58.14132104,24.42396313,582,2.195876289,19.23,21.87012987,25.19480519,47.84415584,177.0,21.0,22.0,134.0,92.0,11.0,14.0,67.0,17.47418586,0.7,10.68824066,23.04010939,21.64995442,17.54785779,0.729261623,0.820419325,,,20.05469462,,55522.34548336,35.0346,929.9999998884001,8,0,0,0,0
Arbedo-Castione,Ticino,46.2128458985146,9.04424795172606,311.97892186325,236.4188873,27.56575044,18.82539055,62.50741546,18.66719399,2287,2.176650634,21.39,6.766215586,78.53476435,4.946336911,2771.0,28.0,564.0,2179.0,388.0,8.0,62.0,318.0,16.6699742,2.51,21.64756313,15.92582238,19.60674681,9.5797223,,1.071661541,,0.372751841,11.11732364,16.99748393,64619.890329013,129.6275,3229.0000000113964,13,3,1,2,0
Arboldswil,Basel-Landschaft,47.4166758105933,7.71689667202942,682.883805836551,167.1469741,6.379310345,20.17241379,57.24137931,22.5862069,237,2.41350211,3.47,52.02312139,41.61849711,0.0,86.0,17.0,8.0,61.0,36.0,8.0,5.0,23.0,5.338078292,,11.18170267,3.875476493,13.65946633,41.16899619,10.22871665,3.303684879,0.952986023,,15.56543837,,83072.357723577,20.4358,376.999999985674,3,0,0,0,0
Arbon,Thurgau,47.5123156962656,9.43007001024193,446.476266827434,2466.0,33.04947283,19.05244661,60.62449311,20.32306029,6964,2.088454911,6.0,31.78036606,4.326123128,2.662229617,6541.0,33.0,2172.0,4336.0,835.0,10.0,123.0,702.0,13.55162688,4.03,11.40852391,17.69100832,17.03482328,28.71621622,2.306392931,6.042099792,1.611226611,,13.44204782,1.747661123,60170.859041291,380.34,8430.99999998442,24,2,1,1,2
Arch,Bern,47.1660624746134,7.42939640582191,506.94034513738,255.3291536,7.366482505,20.31921424,58.99324739,20.68753837,733,2.203274216,6.38,51.40625,27.1875,5.3125,585.0,31.0,336.0,218.0,109.0,13.0,30.0,66.0,3.814367451,2.07,6.477093207,0.706254066,7.02536939,45.72995075,2.090883747,8.558684137,15.78849549,1.115137998,7.787380355,1.273115881,60046.798780488,39.3907,1133.9999995010398,3,0,0,0,0
Ardon,Valais,46.2115051452036,7.25723844478844,540.876532317139,161.5007357,31.00516247,23.07925903,62.13179472,14.78894625,1340,2.414179105,20.39,20.30481809,31.51425762,41.54375615,885.0,124.0,152.0,609.0,198.0,27.0,42.0,129.0,34.74657316,1.74,16.92831754,29.14691943,17.65402844,22.89691943,0.784952607,0.666469194,,,9.922985782,,59637.204910293,63.1558,2435.9999996955,2,0,0,0,0
Arisdorf,Basel-Landschaft,47.5109876087744,7.76517779236361,402.895523219369,165.3,10.94978826,20.6291591,58.19721718,21.17362371,672,2.440476191,10.0,56.51302605,33.96793587,0.100200401,509.0,81.0,195.0,233.0,119.0,25.0,22.0,72.0,5.511328843,0.92,15.94245449,5.930710511,11.56782149,41.28009395,4.315913095,4.345273048,2.466236054,,14.00469759,,83939.231824417,61.1917,1109.9999999365714,4,0,0,0,0
Aristau,Aargau,47.2864810134175,8.36395711736466,439.546957843937,172.1064815,17.14862139,19.09885676,67.7202421,13.18090114,629,2.337042925,8.64,68.62068966,15.05747126,7.126436782,355.0,84.0,60.0,211.0,110.0,32.0,22.0,56.0,0.69637883,0.67,7.537766703,13.81404766,10.32549447,42.0339511,2.600840991,8.892695842,3.519700981,,7.802522972,1.354929139,74969.836065574,45.7316,1016.000000004064,3,0,0,0,0
Arlesheim,Basel-Landschaft,47.4942159207826,7.62042709119281,378.931899421848,1321.500722,19.74230181,19.46931644,53.29766325,27.23302031,4207,2.132398384,6.93,9.352517986,52.23021583,0.431654676,6045.0,20.0,1650.0,4375.0,691.0,6.0,80.0,605.0,1.956096501,2.13,23.89803767,8.766393847,20.65378168,13.98284193,2.346908589,5.729218026,0.774085396,,23.75012326,,107917.33610342,467.4979,4746.000000254424,12,1,1,1,0
Arnex-sur-Nyon,Vaud,46.3747871733233,6.19091440381987,504.149004437029,112.745098,23.47826087,26.52173913,62.17391304,11.30434783,86,2.674418605,2.04,75.59808612,15.31100478,0.4784689,23.0,9.0,4.0,10.0,,,,9.0,26.78571429,,30.29787234,7.914893617,6.808510638,15.91489362,2.127659575,15.4893617,1.021276596,1.872340426,15.31914894,0.085106383,152396.25,12.1917,152.9999999980875,2,0,0,0,0
Arnex-sur-Orbe,Vaud,46.6928005233269,6.51956794216235,588.046587109566,82.93963255,11.55063291,21.51898734,58.2278481,20.25316456,269,2.349442379,7.62,73.26343381,19.52817824,0.917431193,179.0,69.0,58.0,52.0,50.0,18.0,12.0,20.0,0.0,1.43,28.44288928,1.674581355,18.29542614,20.16995751,0.624843789,5.798550362,0.699825044,6.798300425,17.12071982,0.099975006,70498.046875,18.0475,370.00000002775,3,0,0,0,0
Arni (AG),Aargau,47.3183997833052,8.42006644508339,617.50064647384,554.3026706,13.59743041,22.10920771,62.36616702,15.52462527,757,2.450462351,3.37,53.46820809,29.19075145,0.578034682,288.0,16.0,91.0,181.0,118.0,6.0,15.0,97.0,0.0,0.65,15.86013113,8.668956187,11.59329795,31.22073057,1.446560516,12.92538245,3.382245811,,11.69736705,0.478717869,96413.49009901,77.9021,1116.0000000874943,2,0,0,0,0
Arni (BE),Bern,46.9346706273251,7.66450537509549,895.094785216264,89.16586769,2.795698925,21.61290323,59.67741935,18.70967742,404,2.28960396,10.43,68.88246628,25.43352601,0.096339114,254.0,133.0,50.0,71.0,89.0,49.0,18.0,22.0,0.0,1.29,3.088049593,0.344392148,4.017908392,61.72655263,3.16840776,6.118700494,9.872574905,0.562507175,6.66972793,1.3201699,54416.622691293,20.6239,535.9999995569066,6,0,0,0,0
Arogno,Ticino,45.9599104832363,8.98780145835812,652.469660083763,116.9811321,11.69354839,17.13709677,59.97983871,22.88306452,435,2.234482759,8.48,10.1754386,82.80701754,0.467836257,242.0,28.0,36.0,178.0,87.0,11.0,16.0,60.0,0.0,1.73,18.04998457,9.225547671,15.82844801,10.45973465,,0.925640235,,2.283245912,19.31502623,21.01203332,60334.09610984,26.366,625.0,7,0,0,0,0
Arosa,Graubünden,46.7780646013372,9.67538210059338,1843.89170330949,20.31784999,25.15103339,13.54531002,63.17965024,23.27503975,1663,1.846061335,154.79,46.08324716,28.53541882,23.26137539,2959.0,122.0,313.0,2524.0,472.0,49.0,53.0,370.0,3.139717425,0.7,17.18213058,8.983799705,9.155621011,37.65341188,,10.01472754,10.45655376,,6.553755523,,56461.907481439,98.8648,1785.9999996467689,61,2,0,1,1
Arth,Schwyz,47.0546682753357,8.53765305097247,515.125766249374,289.2432175,29.07684713,20.00164555,63.38653941,16.61181504,5105,2.348677767,42.02,40.69047619,44.5,5.071428571,4136.0,284.0,1237.0,2615.0,768.0,105.0,140.0,523.0,7.409278437,1.74,22.53131372,19.23973201,17.24439266,33.09787358,0.487911448,5.039324206,,,2.359452374,,67101.897959184,328.7993,6752.9999983194075,32,2,1,1,1
Arzier-Le Muids,Vaud,46.4595489957979,6.20848876022027,914.524122656323,54.08477842,27.8232989,24.11827574,62.7360171,13.14570716,1063,2.616180621,51.9,25.23616734,71.13938693,0.5205321,348.0,22.0,45.0,281.0,150.0,9.0,21.0,120.0,6.40060241,1.07,20.67311353,4.873220133,10.82768598,24.27472779,1.515266885,14.52067311,0.776669459,2.756415137,17.61212214,0.647224549,120947.9145473,118.8918,1843.9999998046007,5,0,0,1,0
Ascona,Ticino,46.1552231786717,8.77067319544296,253.529043479823,1110.505051,27.83336365,14.29870839,54.22957977,31.47171184,2886,1.866597367,4.95,7.085020243,30.76923077,1.214574899,2994.0,16.0,297.0,2681.0,668.0,5.0,68.0,595.0,0.361402241,1.81,28.83886615,16.68940427,8.367439745,12.12672427,,1.402152494,,0.864029104,16.63634986,12.28588752,73457.846251588,231.2453,3533.0000013674317,26,1,2,0,0
Assens,Vaud,46.6126229539067,6.62275942237279,684.922375170514,201.3108614,12.27906977,24.09302326,59.72093023,16.18604651,434,2.470046083,5.34,79.47269303,11.11111111,0.188323917,413.0,42.0,81.0,290.0,99.0,13.0,17.0,69.0,14.03180543,1.21,24.34144715,6.918972991,18.4228076,24.59153051,0.700233411,9.73657886,0.483494498,2.750916972,10.47015672,0.066688896,91663.255813953,39.4152,1381.000000082133,3,0,0,1,0
Astano,Ticino,46.0125247726254,8.81626263458454,685.339960440062,78.47769029,14.3812709,16.05351171,55.85284281,28.09364548,151,1.920529801,3.81,8.59375,82.29166667,0.260416667,49.0,4.0,6.0,39.0,,,6.0,26.0,0.0,2.6,7.897545358,7.790821772,14.83457844,19.10352188,,3.735325507,,1.173959445,24.75987193,12.59338314,59063.57615894,8.9186,204.00000017952001,2,0,2,0,0
Attalens,Fribourg,46.5105671844806,6.848411154568,828.228200019337,365.7084189,17.51824818,25.40707468,61.48231331,13.11061202,1390,2.53381295,9.74,59.53109072,26.91131498,0.305810398,739.0,40.0,208.0,491.0,189.0,18.0,40.0,131.0,3.501604902,1.73,11.13284723,14.61853103,22.08785346,22.07006936,4.677218567,7.327049618,0.373466121,,13.51591677,0.337897919,76365.680933852,98.1299,2177.000000059426,8,0,0,0,0
Attinghausen,Uri,46.8612206537983,8.63075814263838,524.637450433336,37.32139049,6.8,24.85714286,59.14285714,16.0,685,2.521167883,46.89,34.30703625,18.55010661,45.47974414,412.0,104.0,110.0,198.0,101.0,35.0,17.0,49.0,2.92226768,,,47.96610169,11.52542373,38.30508475,,,,,,,62601.650165017,37.9366,941.000000097864,7,0,0,0,0
Attiswil,Bern,47.2504803074657,7.61431749537739,538.841003024951,197.7777778,9.980171844,17.58096497,59.08790482,23.3311302,686,2.183673469,7.65,53.13315927,35.24804178,0.652741514,397.0,72.0,82.0,243.0,98.0,19.0,19.0,60.0,24.81047553,2.26,9.870508533,1.552182489,11.95437784,43.96706972,1.878055055,6.208729955,9.750450219,0.171511877,9.227338993,1.457850956,59807.298136646,38.5159,913.0000002084684,2,0,0,0,0
Au (SG),St. Gallen,47.4347972426052,9.63668095571451,449.658662168309,1679.354839,35.54872583,19.2598284,61.91573825,18.82443335,3528,2.194160998,4.65,36.69527897,4.506437768,6.652360515,4807.0,50.0,2179.0,2578.0,599.0,11.0,111.0,477.0,19.94227237,2.22,14.4793866,19.55217246,11.51794644,34.28158684,1.066785198,7.767529726,0.87787532,,8.912101345,0.938993222,64778.258276171,217.2015,6053.999998132383,9,0,1,1,0
Aubonne,Vaud,46.4946728532802,6.39136766151656,558.106559362262,265.4811715,31.33701077,22.61623325,61.51825584,15.8655109,1572,2.391221374,14.34,57.83972125,27.24738676,0.836236934,3671.0,132.0,939.0,2600.0,424.0,31.0,50.0,343.0,0.0,1.67,28.00699492,2.666812394,17.323351,15.62380458,1.934531942,9.934969124,0.480900596,2.147658342,18.74965845,0.497294934,108565.81875994,136.5758,2380.9999998408,14,0,0,1,0
Auboranges,Fribourg,46.5823047950535,6.80587651420921,694.957260763273,146.1139896,8.865248227,24.11347518,62.41134752,13.47517731,107,2.626168224,1.93,80.82901554,10.88082902,0.0,58.0,17.0,19.0,22.0,,7.0,,14.0,17.54385965,,14.18439716,19.85815603,20.03546099,29.25531915,1.773049645,5.141843972,1.063829787,,7.446808511,0.886524823,108949.19354839,13.5097,200.0,0,0,0,0,0
Auenstein,Aargau,47.4166862574629,8.13961376053541,414.096998899244,282.5704225,12.52336449,18.5046729,61.5576324,19.9376947,712,2.235955056,5.68,29.5971979,44.48336252,5.078809107,306.0,12.0,125.0,169.0,101.0,7.0,18.0,76.0,18.45957989,,17.25925926,4.920634921,14.16931217,32.22222222,6.021164021,11.21693122,3.534391534,,7.851851852,0.169312169,79333.163913596,62.4352,1154.9999995291155,9,0,0,0,0
Augst,Basel-Landschaft,47.5353953560249,7.71751667791302,315.943760093302,631.5151515,23.03262956,13.72360845,60.55662188,25.71976967,526,1.952471483,1.65,35.18518519,6.790123457,17.28395062,784.0,19.0,519.0,246.0,101.0,5.0,23.0,73.0,13.84767557,3.22,16.78004535,7.891156463,19.68253968,26.21315193,2.403628118,6.666666667,1.587301587,,18.7755102,,76071.035940803,35.9816,640.0,2,0,0,0,1
Ausserberg,Valais,46.3143521496232,7.85147812936014,1059.32491181977,42.17188541,7.898894155,16.74565561,57.66192733,25.59241706,269,2.349442379,15.01,20.57256991,45.73901465,30.75898802,140.0,64.0,13.0,63.0,57.0,20.0,8.0,29.0,14.44622793,,0.959147425,59.64476021,7.744227354,26.57193606,0.0,0.923623446,,,4.120781528,,56899.628252788,15.306,325.9999999195867,8,0,0,0,0
Auswil,Bern,47.1347988893385,7.83538586590622,718.541303551756,95.23809524,2.272727273,18.40909091,62.27272727,19.31818182,195,2.220512821,4.62,84.21052632,10.52631579,0.219298246,140.0,69.0,13.0,58.0,48.0,25.0,6.0,17.0,0.0,,4.342173687,0.15600624,5.044201768,51.37805512,2.704108164,2.938117525,11.15444618,0.0,9.204368175,7.826313053,51324.581005587,9.1871,326.99999952258,0,0,0,0,0
Autigny,Fribourg,46.7362270573121,7.02126236263539,732.675983158872,127.9742765,16.08040201,21.85929648,65.57788945,12.56281407,317,2.488958991,6.22,70.16129032,21.61290323,1.451612903,126.0,48.0,18.0,60.0,51.0,20.0,6.0,25.0,6.30517024,0.88,17.04244032,15.1193634,20.0265252,23.20954907,4.177718833,4.774535809,0.596816976,,11.67108753,0.663129974,65119.047619048,19.145,513.0000000109013,3,0,0,0,0
Auw,Aargau,47.2109105988954,8.36528971553958,533.625476376154,250.4672897,19.12313433,27.93843284,60.63432836,11.42723881,812,2.612068966,8.56,66.31578947,23.97660819,0.233918129,657.0,93.0,288.0,276.0,139.0,34.0,25.0,80.0,2.369668246,0.6,7.581181284,25.8501662,6.162106878,38.85195602,3.720276144,5.983124521,3.400664792,,6.583993864,0.255689082,72404.503311258,54.6654,1323.9999995268906,4,0,0,0,0
Avegno Gordevio,Ticino,46.2275104401907,8.74392256226338,388.055670599453,55.34407028,9.523809524,21.2962963,58.5978836,20.10582011,616,2.410714286,27.32,9.194139194,66.41025641,20.6959707,441.0,15.0,110.0,316.0,120.0,6.0,30.0,84.0,8.113590264,1.12,13.84650948,23.25473879,14.93296348,10.07859454,,1.248266297,,1.502542765,20.34211743,10.93388812,58410.934744268,33.119,919.0000001363184,5,0,0,0,0
Avenches,Vaud,46.8802213125135,7.03982034026618,527.295106869191,220.5957884,36.60069849,21.90919674,61.60651921,16.48428405,1834,2.268811341,19.47,64.17910448,16.46937725,0.92640247,2641.0,135.0,775.0,1731.0,338.0,30.0,53.0,255.0,9.980988593,5.29,21.37341988,2.439357704,25.89682269,25.00854117,2.343696618,6.737273659,0.423641954,1.578407926,10.52955244,2.282200205,59178.897208986,86.9338,2700.9999999201445,19,1,1,0,1
Avers,Graubünden,46.4724758523345,9.51297948478421,2006.08873775229,1.836340206,5.263157895,18.71345029,54.38596491,26.9005848,75,2.266666667,93.12,49.36613666,6.027073485,44.13407821,106.0,42.0,11.0,53.0,,13.0,,17.0,0.0,,7.65171504,8.443271768,14.77572559,29.28759894,,9.234828496,29.28759894,,1.319261214,,52998.4375,3.3919,100.0,11,0,0,0,0
Avry,Fribourg,46.7885714568213,7.07062299249917,727.525063537061,330.1886792,20.77922078,23.42857143,61.81818182,14.75324675,749,2.562082777,5.83,72.5388601,11.5716753,0.172711572,1295.0,42.0,206.0,1047.0,200.0,11.0,25.0,164.0,15.42553191,2.24,25.22654911,12.63776635,20.96497673,14.74406074,5.143277002,6.808719079,0.171442567,,12.44183199,0.146950772,87859.238363893,62.2922,1221.0000001077099,15,0,1,1,0
Avully,Genève,46.1701032122486,6.00136156948164,471.833959913813,370.5627706,17.1728972,22.95560748,60.9228972,16.12149533,659,2.57663126,4.62,63.65591398,15.05376344,6.666666667,196.0,31.0,18.0,147.0,84.0,7.0,10.0,67.0,0.0,3.7,11.18581907,4.930725346,18.31703341,15.40342298,0.32599837,6.84596577,0.183374083,8.7000815,26.97636512,5.460472698,78957.044198895,57.1649,982.0000001448451,8,0,0,0,0
Avusy,Genève,46.1441191086728,6.00981368864067,463.783151672222,270.9864603,11.9200571,22.05567452,61.24197002,16.70235546,490,2.844897959,5.17,68.85880077,9.090909091,0.386847195,218.0,62.0,45.0,111.0,78.0,13.0,15.0,50.0,0.0,0.99,18.98545319,17.32562477,9.212980231,11.09660574,0.14919806,7.01230884,0.317045878,3.319656845,25.307721,5.576277508,124449.3220339,73.4251,912.000000058368,12,0,0,0,0
Ayent,Valais,46.2764162315857,7.40750886796761,1016.99126609601,74.24737033,12.5061065,19.58964338,56.17977528,24.23058134,1823,2.208447614,55.14,19.04761905,24.28207924,52.0174482,1100.0,110.0,266.0,724.0,294.0,46.0,49.0,199.0,15.59748428,1.08,14.61097817,23.97215575,28.13429048,14.77775361,1.283445726,0.55108404,,,14.08164745,,45920.242214533,106.1676,2775.999999804839,42,1,0,1,0
Baar,Zug,47.1959866284332,8.5286790419288,493.508134246804,990.6237425,30.29207458,20.13649104,63.09460942,16.76889954,10719,2.272600056,24.85,52.40209931,24.82842148,0.726685507,25596.0,230.0,4488.0,20878.0,3674.0,74.0,436.0,3164.0,2.220212154,2.06,13.27154686,22.69476854,10.04892736,28.19909673,0.677455777,5.372600678,,,19.73560406,,100692.60208753,1099.7646,15535.999998302825,51,2,1,1,0
Bachenbülach,Zürich,47.5034358310968,8.54825566293662,477.537730499171,969.837587,24.784689,21.10047847,58.39712919,20.50239234,1781,2.327905671,4.31,34.03263403,38.92773893,3.03030303,1848.0,6.0,548.0,1294.0,,,49.0,219.0,3.646086534,3.67,20.55477725,3.659288316,13.51358924,31.4289717,4.791258056,11.91089941,1.882880359,0.126085738,9.232277949,2.280750911,78556.584022039,142.5802,2445.000000061125,5,2,0,0,0
Bachs,Zürich,47.5251116715811,8.43981800153122,510.798656896688,64.84118291,13.34459459,17.90540541,60.64189189,21.4527027,244,2.397540984,9.13,48.91067538,44.55337691,0.544662309,268.0,82.0,49.0,137.0,63.0,23.0,7.0,33.0,10.11804384,,3.678133556,1.08320438,9.177478872,54.58873944,1.356981312,7.630044042,1.606951553,0.011903345,14.51017736,6.094512558,73414.007782101,18.8674,400.0,4,0,0,0,0
Bad Ragaz,St. Gallen,47.0035904802236,9.50194450980412,560.276681293733,246.6141732,29.48595147,17.24137931,62.1807152,20.57790549,2941,2.086365182,25.4,43.60990956,33.81832481,11.01061738,3548.0,96.0,826.0,2626.0,480.0,21.0,65.0,394.0,9.285834881,0.95,16.6263255,20.48178884,8.477408944,30.63047487,0.956662056,9.520516367,1.348547718,,9.560857538,1.02581835,62733.406916851,170.5094,3525.999998810563,24,1,1,0,1
Baden,Aargau,47.4731221776841,8.30617918599753,476.895851487294,1484.20653,26.78671919,17.76231647,65.95385481,16.28382872,9317,2.071052914,13.17,8.642911296,55.87566338,1.819560273,29475.0,54.0,7613.0,21808.0,2396.0,8.0,187.0,2201.0,4.589308996,1.6,14.82365525,9.400101023,24.37628136,14.73451722,2.48596076,13.56383769,2.198738202,,15.43276516,0.266423683,80556.87034902,768.5931,9914.000000940609,56,1,8,1,3
Balerna,Ticino,45.8489855579582,9.0065528127432,344.270526905544,1292.490119,26.54434251,16.72782875,58.99082569,24.28134557,1579,2.031665611,2.53,9.881422925,5.533596838,1.581027668,4253.0,4.0,1186.0,3063.0,,,76.0,432.0,11.0612855,4.29,17.52468265,20.2867889,14.48048895,9.191349318,,0.105782793,,0.963798778,14.77433004,18.25340856,63583.637640449,90.5431,2380.0000008131665,15,0,3,0,0
Balgach,St. Gallen,47.4074271341717,9.60904324972988,457.730382971466,750.1533742,24.1054999,19.52565937,64.32222449,16.15211613,2115,2.28321513,6.52,54.17298938,20.63732929,0.91047041,4127.0,86.0,2617.0,1424.0,329.0,20.0,76.0,233.0,8.387096774,0.65,16.61641321,21.77503933,10.62532774,30.5584688,1.015993707,8.304929208,0.445726272,,8.953854221,0.957000524,68811.037107517,144.6408,2776.0000008366733,7,0,0,0,1
Ballaigues,Vaud,46.7296859338016,6.41427302860053,916.474516279064,122.2958057,19.31407942,22.6534296,55.50541516,21.84115523,474,2.270042194,9.06,39.78021978,49.34065934,0.989010989,1068.0,35.0,790.0,243.0,57.0,10.0,17.0,30.0,2.747252747,3.57,19.1107078,2.540834846,20.52631579,29.05626134,2.050816697,6.09800363,0.344827586,2.540834846,14.30127042,1.10707804,62381.704260652,24.8903,739.0000002383275,6,0,0,0,0
Ballens,Vaud,46.5547924616148,6.37455320818363,757.353943182155,64.14201183,21.40221402,24.1697417,59.22509225,16.60516605,216,2.50462963,8.45,63.85255648,29.36979786,1.070154578,304.0,84.0,37.0,183.0,33.0,11.0,5.0,17.0,22.90076336,1.49,27.10340398,1.573538857,17.21258831,30.15414258,1.156069364,8.574181118,0.06422607599999999,2.633269107,7.996146436,0.449582531,72342.288557214,14.5408,332.00000002988,1,0,0,0,0
Ballwil,Luzern,47.1527907332996,8.32076816742713,550.776055189781,309.0079818,7.380073801,23.57933579,59.92619926,16.49446494,1101,2.442325159,8.77,74.62857143,11.77142857,0.342857143,845.0,124.0,278.0,443.0,215.0,40.0,48.0,127.0,2.153625269,0.76,13.15699852,32.27381088,7.957770462,32.47814735,0.34056079,5.868997616,,,6.924736065,0.170280395,71193.617021277,83.6525,1761.99999968284,2,0,0,0,0
